[Gloo] Rank [Gloo] Rank 01 is connected to  is connected to 11 peer ranks.  peer ranks. Expected number of connected peer ranks is : Expected number of connected peer ranks is : 11

[Gloo] Rank 1 is connected to 1 peer ranks. Expected number of connected peer ranks is : 1
[Gloo] Rank 0 is connected to 1 peer ranks. Expected number of connected peer ranks is : 1
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
[2026-05-27 20:01:35] INFO:     127.0.0.1:51336 - "GET /model_info HTTP/1.1" 200 OK
[2026-05-27 20:01:38] INFO:     127.0.0.1:51342 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:06] INFO:     127.0.0.1:41866 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:06] INFO:     127.0.0.1:41860 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:06] INFO:     127.0.0.1:41824 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:06] INFO:     127.0.0.1:41830 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:07] INFO:     127.0.0.1:41878 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:07] INFO:     127.0.0.1:41820 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:08] INFO:     127.0.0.1:41854 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:10] INFO:     127.0.0.1:41888 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:11] INFO:     127.0.0.1:41898 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:12] INFO:     127.0.0.1:41840 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:20] INFO:     127.0.0.1:39742 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:21] INFO:     127.0.0.1:39700 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:22] INFO:     127.0.0.1:39734 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:27] INFO:     127.0.0.1:39708 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:27] INFO:     127.0.0.1:39670 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:28] INFO:     127.0.0.1:39682 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:30] INFO:     127.0.0.1:39684 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:30] INFO:     127.0.0.1:39754 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:31] INFO:     127.0.0.1:39724 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:45] INFO:     127.0.0.1:39760 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:51] INFO:     127.0.0.1:38312 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:51] INFO:     127.0.0.1:38304 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:53] INFO:     127.0.0.1:38326 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:53] INFO:     127.0.0.1:38316 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:53] INFO:     127.0.0.1:38292 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:53] INFO:     127.0.0.1:38286 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:53] INFO:     127.0.0.1:38332 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:55] INFO:     127.0.0.1:38342 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:55] INFO:     127.0.0.1:38340 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:05:57] INFO:     127.0.0.1:38288 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:04] INFO:     127.0.0.1:43210 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:05] INFO:     127.0.0.1:43250 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:06] INFO:     127.0.0.1:43244 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:08] INFO:     127.0.0.1:43234 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:08] INFO:     127.0.0.1:50520 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:10] INFO:     127.0.0.1:43216 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:11] INFO:     127.0.0.1:43240 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:12] INFO:     127.0.0.1:43208 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:12] INFO:     127.0.0.1:43218 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:15] INFO:     127.0.0.1:50534 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:24] INFO:     127.0.0.1:33932 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:24] INFO:     127.0.0.1:33948 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:27] INFO:     127.0.0.1:33886 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:29] INFO:     127.0.0.1:33916 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:30] INFO:     127.0.0.1:33856 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:30] INFO:     127.0.0.1:33894 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:31] INFO:     127.0.0.1:33870 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:34] INFO:     127.0.0.1:49308 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:35] INFO:     127.0.0.1:33908 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:46] INFO:     127.0.0.1:49322 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:54] INFO:     127.0.0.1:51044 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:55] INFO:     127.0.0.1:51032 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:56] INFO:     127.0.0.1:51016 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:56] INFO:     127.0.0.1:51006 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:06:57] INFO:     127.0.0.1:51012 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:07:01] INFO:     127.0.0.1:50982 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:07:01] INFO:     127.0.0.1:51004 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:07:01] INFO:     127.0.0.1:50988 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:07:01] INFO:     127.0.0.1:33154 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:07:04] INFO:     127.0.0.1:33146 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:10] INFO:     127.0.0.1:45962 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:11] INFO:     127.0.0.1:45990 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:11] INFO:     127.0.0.1:46014 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:12] INFO:     127.0.0.1:45948 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:13] INFO:     127.0.0.1:46000 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:15] INFO:     127.0.0.1:46016 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:15] INFO:     127.0.0.1:45986 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:16] INFO:     127.0.0.1:45978 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:17] INFO:     127.0.0.1:45960 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:31] INFO:     127.0.0.1:46028 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:40] INFO:     127.0.0.1:38760 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:40] INFO:     127.0.0.1:38748 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:45] INFO:     127.0.0.1:38718 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:46] INFO:     127.0.0.1:38676 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:48] INFO:     127.0.0.1:38688 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:50] INFO:     127.0.0.1:40086 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:52] INFO:     127.0.0.1:38702 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:54] INFO:     127.0.0.1:38726 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:47:54] INFO:     127.0.0.1:38732 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:34] INFO:     127.0.0.1:40098 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:40] INFO:     127.0.0.1:45670 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:41] INFO:     127.0.0.1:45644 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:42] INFO:     127.0.0.1:45632 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:43] INFO:     127.0.0.1:45622 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:43] INFO:     127.0.0.1:45598 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:43] INFO:     127.0.0.1:45658 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:45] INFO:     127.0.0.1:45674 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:45] INFO:     127.0.0.1:45686 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:47] INFO:     127.0.0.1:45614 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:48] INFO:     127.0.0.1:45648 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:55] INFO:     127.0.0.1:56998 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:56] INFO:     127.0.0.1:57044 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:56] INFO:     127.0.0.1:57056 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:59] INFO:     127.0.0.1:36074 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:48:59] INFO:     127.0.0.1:57026 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:01] INFO:     127.0.0.1:57014 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:02] INFO:     127.0.0.1:57028 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:03] INFO:     127.0.0.1:57020 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:03] INFO:     127.0.0.1:56984 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:06] INFO:     127.0.0.1:36080 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:14] INFO:     127.0.0.1:46300 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:15] INFO:     127.0.0.1:46306 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:16] INFO:     127.0.0.1:46316 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:17] INFO:     127.0.0.1:46272 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:20] INFO:     127.0.0.1:46258 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:21] INFO:     127.0.0.1:46266 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:22] INFO:     127.0.0.1:46284 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:24] INFO:     127.0.0.1:56622 - "POST /generate HTTP/1.1" 200 OK
[2026-05-27 20:49:25] INFO:     127.0.0.1:46292 - "POST /generate HTTP/1.1" 200 OK
